Session,Method,Missing_Fraction,Replicate,Time,RMSE,R2,PLV,EnvCorr,SpCoh,DTW
session_3,Cubic Spline,0.15,1,0.002418994903564453,1.5942464793837814,-9.47889463741432,0.6035292233776391,0.032158879965031806,0.011958978841989007,0.8155903785552743
session_3,Penalized Spline,0.15,1,0.0015950202941894531,15.687131967652455,-1013.5924835304911,0.8657540456723051,-0.05790014802562296,0.01936777624407601,13.793747414100487
session_3,GPR,0.15,2,1.1208131313323975,0.3499083278353266,-0.1626355504284489,0.986304647557484,-0.05967350900268914,0.007234720514779662,0.29641565477081033
session_3,Cubic Spline,0.15,2,0.003113269805908203,1.685383224719509,-25.97319391254613,0.2499362567835911,0.0304498955277791,0.012802420232126646,1.3760516640557447
session_3,Penalized Spline,0.15,2,0.001857757568359375,17.881820396968894,-3035.396610039743,0.8630030599517838,-0.0038362173245182385,0.004196924692363856,15.744022943321493
session_3,GPR,0.15,3,1.583225965499878,0.2595499509542325,-0.09449215805586264,0.9923525943825336,-0.022421983695172024,0.014225109427894959,0.1859339893066222
session_3,Cubic Spline,0.15,3,0.003182649612426758,1.2120864187064302,-22.8692032189389,0.98724676670139,-0.016517372435889365,0.025902592749740983,1.081286795646691
session_3,Penalized Spline,0.15,3,0.0016760826110839844,8.146893532612133,-1077.3378106580053,0.20810050294095245,0.02323629458214181,0.01872238650405781,6.455604448005481
session_3,GPR,0.15,4,1.8375539779663086,0.17694587950048077,-0.05427802549682892,0.9962644754422822,0.03491201397199056,0.03887907280571682,0.15288621356352602
session_3,Cubic Spline,0.15,4,0.002226114273071289,1.0482464664126065,-35.99994352473438,0.8390864510806474,-0.02735246084838294,0.02049110192460253,0.7398590540950474
session_3,Penalized Spline,0.15,4,0.0017747879028320312,2.356684869275616,-186.01535844749,0.1303484930805931,0.0003719196887637479,0.011057574561876829,1.8407215108853143
session_3,GPR,0.2,0,1.3084781169891357,0.16125053820402693,-0.10660067531656114,0.9970904388253932,-0.06166119096472586,0.007058660765067089,0.13889757956515136
session_3,Cubic Spline,0.2,0,0.0021240711212158203,0.3040420648961378,-2.934195451653081,0.9922436972528659,0.029150660420877803,0.010997433482797796,0.20345110058330707
session_3,Penalized Spline,0.2,0,0.0018639564514160156,3.0129834920157497,-385.3510435393178,0.8373616600215827,0.02023960851991244,0.008031171363652055,2.2928538730599435
session_3,GPR,0.2,1,2.3482742309570312,0.46194550222700465,-0.002531032288800139,0.9745224400630502,0.0367144422364342,0.016090416581494613,0.3763491512566075
